Any Codi Municipi Edats Homes Dones Total
2017 170255 Bordils 94 0 1 1
2017 170255 Bordils 95 0 1 1
2017 170255 Bordils 96 0 2 2
2017 170255 Bordils 97 0 0 0
2017 170255 Bordils 98 0 0 0
2017 170255 Bordils 99 0 0 0
2017 170255 Bordils 100 0 1 1
2017 170255 Bordils -1 854 839 1693
2017 250582 Borges-Blanques,-les 0 25 30 55
2017 250582 Borges-Blanques,-les 1 36 28 64
2017 250582 Borges-Blanques,-les 2 26 26 52
2017 250582 Borges-Blanques,-les 3 17 30 47
2017 250582 Borges-Blanques,-les 4 35 33 68
2017 250582 Borges-Blanques,-les 5 32 33 65
2017 250582 Borges-Blanques,-les 6 32 27 59
2017 250582 Borges-Blanques,-les 7 38 21 59
2017 250582 Borges-Blanques,-les 8 45 35 80
2017 250582 Borges-Blanques,-les 9 40 29 69
2017 250582 Borges-Blanques,-les 10 33 29 62
2017 250582 Borges-Blanques,-les 11 30 27 57
2017 250582 Borges-Blanques,-les 12 27 27 54
2017 250582 Borges-Blanques,-les 13 38 27 65
2017 250582 Borges-Blanques,-les 14 31 37 68
2017 250582 Borges-Blanques,-les 15 30 26 56
2017 250582 Borges-Blanques,-les 16 41 27 68
2017 250582 Borges-Blanques,-les 17 24 24 48
2017 250582 Borges-Blanques,-les 18 37 29 66
2017 250582 Borges-Blanques,-les 19 35 30 65
2017 250582 Borges-Blanques,-les 20 26 29 55
2017 250582 Borges-Blanques,-les 21 41 20 61
2017 250582 Borges-Blanques,-les 22 27 24 51
2017 250582 Borges-Blanques,-les 23 22 38 60
2017 250582 Borges-Blanques,-les 24 25 27 52
2017 250582 Borges-Blanques,-les 25 33 25 58
2017 250582 Borges-Blanques,-les 26 28 29 57
2017 250582 Borges-Blanques,-les 27 33 21 54
2017 250582 Borges-Blanques,-les 28 44 29 73
2017 250582 Borges-Blanques,-les 29 26 22 48
2017 250582 Borges-Blanques,-les 30 23 31 54
2017 250582 Borges-Blanques,-les 31 28 39 67
2017 250582 Borges-Blanques,-les 32 40 40 80
2017 250582 Borges-Blanques,-les 33 47 34 81
2017 250582 Borges-Blanques,-les 34 50 38 88
2017 250582 Borges-Blanques,-les 35 46 25 71
2017 250582 Borges-Blanques,-les 36 40 58 98
2017 250582 Borges-Blanques,-les 37 64 47 111
2017 250582 Borges-Blanques,-les 38 44 56 100
2017 250582 Borges-Blanques,-les 39 48 47 95
2017 250582 Borges-Blanques,-les 40 58 43 101
2017 250582 Borges-Blanques,-les 41 56 50 106
2017 250582 Borges-Blanques,-les 42 49 46 95
2017 250582 Borges-Blanques,-les 43 42 42 84
2017 250582 Borges-Blanques,-les 44 56 46 102
2017 250582 Borges-Blanques,-les 45 41 39 80
2017 250582 Borges-Blanques,-les 46 41 39 80
2017 250582 Borges-Blanques,-les 47 45 31 76
2017 250582 Borges-Blanques,-les 48 52 39 91
2017 250582 Borges-Blanques,-les 49 45 46 91
2017 250582 Borges-Blanques,-les 50 55 40 95
2017 250582 Borges-Blanques,-les 51 53 41 94
2017 250582 Borges-Blanques,-les 52 57 38 95
2017 250582 Borges-Blanques,-les 53 42 49 91
2017 250582 Borges-Blanques,-les 54 48 30 78
2017 250582 Borges-Blanques,-les 55 25 41 66
2017 250582 Borges-Blanques,-les 56 40 29 69
2017 250582 Borges-Blanques,-les 57 47 47 94
2017 250582 Borges-Blanques,-les 58 39 38 77
2017 250582 Borges-Blanques,-les 59 35 38 73
2017 250582 Borges-Blanques,-les 60 37 29 66
2017 250582 Borges-Blanques,-les 61 34 42 76
2017 250582 Borges-Blanques,-les 62 43 34 77
2017 250582 Borges-Blanques,-les 63 39 26 65
2017 250582 Borges-Blanques,-les 64 39 35 74
2017 250582 Borges-Blanques,-les 65 36 33 69
2017 250582 Borges-Blanques,-les 66 41 27 68
2017 250582 Borges-Blanques,-les 67 31 33 64
2017 250582 Borges-Blanques,-les 68 39 41 80
2017 250582 Borges-Blanques,-les 69 25 40 65
2017 250582 Borges-Blanques,-les 70 31 28 59
2017 250582 Borges-Blanques,-les 71 29 35 64
2017 250582 Borges-Blanques,-les 72 36 30 66
2017 250582 Borges-Blanques,-les 73 31 24 55
2017 250582 Borges-Blanques,-les 74 24 27 51
2017 250582 Borges-Blanques,-les 75 13 14 27
2017 250582 Borges-Blanques,-les 76 15 26 41
2017 250582 Borges-Blanques,-les 77 13 10 23
2017 250582 Borges-Blanques,-les 78 16 23 39
2017 250582 Borges-Blanques,-les 79 20 22 42
2017 250582 Borges-Blanques,-les 80 22 25 47
2017 250582 Borges-Blanques,-les 81 14 22 36
2017 250582 Borges-Blanques,-les 82 22 30 52
2017 250582 Borges-Blanques,-les 83 13 31 44
2017 250582 Borges-Blanques,-les 84 20 24 44
2017 250582 Borges-Blanques,-les 85 19 23 42
2017 250582 Borges-Blanques,-les 86 11 19 30
2017 250582 Borges-Blanques,-les 87 13 18 31
2017 250582 Borges-Blanques,-les 88 6 12 18
2017 250582 Borges-Blanques,-les 89 4 22 26
2017 250582 Borges-Blanques,-les 90 4 13 17
2017 250582 Borges-Blanques,-les 91 2 13 15
2017 250582 Borges-Blanques,-les 92 5 11 16
2017 250582 Borges-Blanques,-les 93 3 6 9
2017 250582 Borges-Blanques,-les 94 4 6 10
2017 250582 Borges-Blanques,-les 95 1 6 7
2017 250582 Borges-Blanques,-les 96 0 7 7
2017 250582 Borges-Blanques,-les 97 0 1 1
2017 250582 Borges-Blanques,-les 98 0 1 1
2017 250582 Borges-Blanques,-les 99 0 1 1
2017 250582 Borges-Blanques,-les 100 0 1 1
2017 250582 Borges-Blanques,-les -1 3068 2937 6005
2017 430311 Borges-del-Camp,-les 0 13 6 19
2017 430311 Borges-del-Camp,-les 1 9 4 13
2017 430311 Borges-del-Camp,-les 2 13 12 25
2017 430311 Borges-del-Camp,-les 3 8 15 23
2017 430311 Borges-del-Camp,-les 4 14 13 27
2017 430311 Borges-del-Camp,-les 5 12 7 19
2017 430311 Borges-del-Camp,-les 6 17 14 31
2017 430311 Borges-del-Camp,-les 7 11 10 21
2017 430311 Borges-del-Camp,-les 8 21 17 38
2017 430311 Borges-del-Camp,-les 9 18 17 35
2017 430311 Borges-del-Camp,-les 10 10 16 26
2017 430311 Borges-del-Camp,-les 11 22 15 37
2017 430311 Borges-del-Camp,-les 12 12 15 27
2017 430311 Borges-del-Camp,-les 13 7 15 22
2017 430311 Borges-del-Camp,-les 14 11 13 24
2017 430311 Borges-del-Camp,-les 15 13 14 27
2017 430311 Borges-del-Camp,-les 16 11 6 17
2017 430311 Borges-del-Camp,-les 17 9 8 17
2017 430311 Borges-del-Camp,-les 18 9 15 24
2017 430311 Borges-del-Camp,-les 19 12 7 19
2017 430311 Borges-del-Camp,-les 20 6 10 16
2017 430311 Borges-del-Camp,-les 21 10 8 18
2017 430311 Borges-del-Camp,-les 22 10 5 15
2017 430311 Borges-del-Camp,-les 23 10 8 18
2017 430311 Borges-del-Camp,-les 24 8 11 19
2017 430311 Borges-del-Camp,-les 25 10 9 19
2017 430311 Borges-del-Camp,-les 26 9 9 18
2017 430311 Borges-del-Camp,-les 27 10 7 17
2017 430311 Borges-del-Camp,-les 28 13 9 22
2017 430311 Borges-del-Camp,-les 29 12 9 21
2017 430311 Borges-del-Camp,-les 30 8 8 16
2017 430311 Borges-del-Camp,-les 31 8 6 14
2017 430311 Borges-del-Camp,-les 32 9 15 24
2017 430311 Borges-del-Camp,-les 33 9 20 29
2017 430311 Borges-del-Camp,-les 34 8 15 23
2017 430311 Borges-del-Camp,-les 35 13 9 22
2017 430311 Borges-del-Camp,-les 36 18 18 36
2017 430311 Borges-del-Camp,-les 37 16 23 39
2017 430311 Borges-del-Camp,-les 38 28 21 49
2017 430311 Borges-del-Camp,-les 39 24 16 40
2017 430311 Borges-del-Camp,-les 40 26 23 49
2017 430311 Borges-del-Camp,-les 41 17 20 37
2017 430311 Borges-del-Camp,-les 42 27 19 46
2017 430311 Borges-del-Camp,-les 43 18 13 31
2017 430311 Borges-del-Camp,-les 44 17 16 33
2017 430311 Borges-del-Camp,-les 45 22 16 38
2017 430311 Borges-del-Camp,-les 46 13 5 18
2017 430311 Borges-del-Camp,-les 47 18 9 27
2017 430311 Borges-del-Camp,-les 48 23 13 36
2017 430311 Borges-del-Camp,-les 49 14 13 27
2017 430311 Borges-del-Camp,-les 50 19 16 35
2017 430311 Borges-del-Camp,-les 51 13 16 29
2017 430311 Borges-del-Camp,-les 52 14 12 26
2017 430311 Borges-del-Camp,-les 53 17 13 30
2017 430311 Borges-del-Camp,-les 54 14 8 22
2017 430311 Borges-del-Camp,-les 55 6 13 19
2017 430311 Borges-del-Camp,-les 56 15 8 23
2017 430311 Borges-del-Camp,-les 57 17 7 24
2017 430311 Borges-del-Camp,-les 58 13 9 22
2017 430311 Borges-del-Camp,-les 59 13 12 25
2017 430311 Borges-del-Camp,-les 60 14 14 28
2017 430311 Borges-del-Camp,-les 61 10 13 23
2017 430311 Borges-del-Camp,-les 62 7 12 19
2017 430311 Borges-del-Camp,-les 63 11 13 24
2017 430311 Borges-del-Camp,-les 64 12 12 24
2017 430311 Borges-del-Camp,-les 65 11 10 21
2017 430311 Borges-del-Camp,-les 66 5 16 21
2017 430311 Borges-del-Camp,-les 67 12 14 26
2017 430311 Borges-del-Camp,-les 68 18 11 29
2017 430311 Borges-del-Camp,-les 69 9 11 20
2017 430311 Borges-del-Camp,-les 70 9 7 16
2017 430311 Borges-del-Camp,-les 71 13 9 22
2017 430311 Borges-del-Camp,-les 72 7 8 15
2017 430311 Borges-del-Camp,-les 73 8 11 19
2017 430311 Borges-del-Camp,-les 74 11 9 20
2017 430311 Borges-del-Camp,-les 75 6 6 12
2017 430311 Borges-del-Camp,-les 76 8 9 17
2017 430311 Borges-del-Camp,-les 77 2 6 8
2017 430311 Borges-del-Camp,-les 78 1 3 4
2017 430311 Borges-del-Camp,-les 79 8 6 14
2017 430311 Borges-del-Camp,-les 80 7 8 15
2017 430311 Borges-del-Camp,-les 81 4 6 10
2017 430311 Borges-del-Camp,-les 82 7 6 13
2017 430311 Borges-del-Camp,-les 83 3 4 7
2017 430311 Borges-del-Camp,-les 84 4 10 14
2017 430311 Borges-del-Camp,-les 85 0 4 4
2017 430311 Borges-del-Camp,-les 86 4 7 11
2017 430311 Borges-del-Camp,-les 87 5 6 11
2017 430311 Borges-del-Camp,-les 88 2 7 9
2017 430311 Borges-del-Camp,-les 89 2 3 5
2017 430311 Borges-del-Camp,-les 90 3 3 6
2017 430311 Borges-del-Camp,-les 91 1 5 6
2017 430311 Borges-del-Camp,-les 92 0 5 5
2017 430311 Borges-del-Camp,-les 93 2 6 8
2017 430311 Borges-del-Camp,-les 94 0 2 2
2017 430311 Borges-del-Camp,-les 95 1 3 4
2017 430311 Borges-del-Camp,-les 96 1 2 3
2017 430311 Borges-del-Camp,-les 97 1 0 1
2017 430311 Borges-del-Camp,-les 98 0 0 0
2017 430311 Borges-del-Camp,-les 99 1 0 1
2017 430311 Borges-del-Camp,-les 100 0 0 0
2017 430311 Borges-del-Camp,-les -1 1057 1023 2080
2017 170268 Borrassà 0 3 4 7
2017 170268 Borrassà 1 2 1 3
2017 170268 Borrassà 2 4 2 6
2017 170268 Borrassà 3 5 4 9
2017 170268 Borrassà 4 2 5 7
2017 170268 Borrassà 5 10 9 19
2017 170268 Borrassà 6 5 1 6
2017 170268 Borrassà 7 6 4 10
2017 170268 Borrassà 8 5 9 14
2017 170268 Borrassà 9 5 5 10
2017 170268 Borrassà 10 7 3 10
2017 170268 Borrassà 11 5 3 8
2017 170268 Borrassà 12 5 5 10
2017 170268 Borrassà 13 4 2 6
2017 170268 Borrassà 14 2 2 4
2017 170268 Borrassà 15 4 7 11
2017 170268 Borrassà 16 5 4 9
2017 170268 Borrassà 17 3 1 4
2017 170268 Borrassà 18 1 2 3
2017 170268 Borrassà 19 5 2 7
2017 170268 Borrassà 20 4 1 5
2017 170268 Borrassà 21 4 2 6
2017 170268 Borrassà 22 0 3 3
2017 170268 Borrassà 23 1 3 4
2017 170268 Borrassà 24 5 1 6
2017 170268 Borrassà 25 4 1 5
2017 170268 Borrassà 26 6 1 7
2017 170268 Borrassà 27 2 2 4
2017 170268 Borrassà 28 3 2 5
2017 170268 Borrassà 29 3 8 11
2017 170268 Borrassà 30 2 5 7
2017 170268 Borrassà 31 4 6 10
2017 170268 Borrassà 32 4 4 8
2017 170268 Borrassà 33 6 1 7
2017 170268 Borrassà 34 3 4 7
2017 170268 Borrassà 35 9 6 15
2017 170268 Borrassà 36 4 9 13
2017 170268 Borrassà 37 6 5 11
2017 170268 Borrassà 38 12 9 21
2017 170268 Borrassà 39 10 10 20
2017 170268 Borrassà 40 9 5 14
2017 170268 Borrassà 41 5 9 14
2017 170268 Borrassà 42 9 4 13
2017 170268 Borrassà 43 7 7 14
2017 170268 Borrassà 44 4 7 11
2017 170268 Borrassà 45 8 6 14
2017 170268 Borrassà 46 4 2 6
2017 170268 Borrassà 47 2 8 10
2017 170268 Borrassà 48 4 4 8
2017 170268 Borrassà 49 7 2 9
2017 170268 Borrassà 50 2 1 3
2017 170268 Borrassà 51 3 5 8
2017 170268 Borrassà 52 3 6 9
2017 170268 Borrassà 53 6 10 16
2017 170268 Borrassà 54 6 6 12
2017 170268 Borrassà 55 4 3 7
2017 170268 Borrassà 56 8 2 10
2017 170268 Borrassà 57 7 3 10
2017 170268 Borrassà 58 5 5 10
2017 170268 Borrassà 59 2 5 7
2017 170268 Borrassà 60 5 5 10
2017 170268 Borrassà 61 3 1 4
2017 170268 Borrassà 62 4 5 9
2017 170268 Borrassà 63 4 3 7
2017 170268 Borrassà 64 2 4 6
2017 170268 Borrassà 65 3 1 4
2017 170268 Borrassà 66 6 4 10
2017 170268 Borrassà 67 1 3 4
2017 170268 Borrassà 68 6 1 7
2017 170268 Borrassà 69 2 5 7
2017 170268 Borrassà 70 5 4 9
2017 170268 Borrassà 71 3 5 8
2017 170268 Borrassà 72 2 1 3
2017 170268 Borrassà 73 2 2 4
2017 170268 Borrassà 74 3 1 4
2017 170268 Borrassà 75 4 1 5
2017 170268 Borrassà 76 1 2 3
2017 170268 Borrassà 77 2 0 2
2017 170268 Borrassà 78 2 2 4
2017 170268 Borrassà 79 1 1 2
2017 170268 Borrassà 80 2 4 6
2017 170268 Borrassà 81 0 4 4
2017 170268 Borrassà 82 3 5 8
2017 170268 Borrassà 83 3 1 4
2017 170268 Borrassà 84 1 3 4
2017 170268 Borrassà 85 2 3 5
2017 170268 Borrassà 86 0 1 1
2017 170268 Borrassà 87 3 4 7
2017 170268 Borrassà 88 4 0 4
2017 170268 Borrassà 89 0 2 2
2017 170268 Borrassà 90 0 3 3
2017 170268 Borrassà 91 1 2 3
2017 170268 Borrassà 92 1 0 1
2017 170268 Borrassà 93 0 2 2
2017 170268 Borrassà 94 1 0 1
2017 170268 Borrassà 95 0 3 3
2017 170268 Borrassà 96 0 1 1
2017 170268 Borrassà 97 0 0 0
2017 170268 Borrassà 98 0 0 0
2017 170268 Borrassà 99 0 0 0
2017 170268 Borrassà 100 0 1 1
2017 170268 Borrassà -1 367 348 715
2017 80240 Borredà 0 2 2 4
2017 80240 Borredà 1 0 1 1
2017 80240 Borredà 2 2 0 2
2017 80240 Borredà 3 1 0 1
2017 80240 Borredà 4 2 0 2
2017 80240 Borredà 5 0 0 0
2017 80240 Borredà 6 2 2 4
2017 80240 Borredà 7 2 0 2
2017 80240 Borredà 8 0 3 3
2017 80240 Borredà 9 1 4 5
2017 80240 Borredà 10 1 0 1
2017 80240 Borredà 11 6 3 9
2017 80240 Borredà 12 4 2 6
2017 80240 Borredà 13 6 0 6
2017 80240 Borredà 14 2 1 3
2017 80240 Borredà 15 3 3 6
2017 80240 Borredà 16 5 1 6
2017 80240 Borredà 17 5 0 5
2017 80240 Borredà 18 8 2 10
2017 80240 Borredà 19 3 1 4
2017 80240 Borredà 20 3 1 4
2017 80240 Borredà 21 4 2 6
2017 80240 Borredà 22 4 2 6
2017 80240 Borredà 23 3 2 5
2017 80240 Borredà 24 1 0 1
2017 80240 Borredà 25 4 1 5
2017 80240 Borredà 26 2 5 7
2017 80240 Borredà 27 2 3 5
2017 80240 Borredà 28 4 1 5
2017 80240 Borredà 29 3 1 4
2017 80240 Borredà 30 3 2 5
2017 80240 Borredà 31 2 1 3
2017 80240 Borredà 32 3 2 5
2017 80240 Borredà 33 1 1 2
2017 80240 Borredà 34 3 3 6
2017 80240 Borredà 35 2 3 5
2017 80240 Borredà 36 2 2 4
2017 80240 Borredà 37 5 3 8
2017 80240 Borredà 38 2 3 5
2017 80240 Borredà 39 5 3 8
2017 80240 Borredà 40 4 1 5
2017 80240 Borredà 41 6 3 9
2017 80240 Borredà 42 1 4 5
2017 80240 Borredà 43 5 1 6
2017 80240 Borredà 44 1 2 3
2017 80240 Borredà 45 5 2 7
2017 80240 Borredà 46 0 2 2
2017 80240 Borredà 47 4 4 8
2017 80240 Borredà 48 5 3 8
2017 80240 Borredà 49 2 6 8
2017 80240 Borredà 50 4 6 10
2017 80240 Borredà 51 6 4 10
2017 80240 Borredà 52 6 4 10
2017 80240 Borredà 53 2 4 6
2017 80240 Borredà 54 3 6 9
2017 80240 Borredà 55 7 3 10
2017 80240 Borredà 56 8 5 13
2017 80240 Borredà 57 3 1 4
2017 80240 Borredà 58 3 1 4
2017 80240 Borredà 59 2 6 8
2017 80240 Borredà 60 7 1 8
2017 80240 Borredà 61 3 6 9
2017 80240 Borredà 62 2 7 9
2017 80240 Borredà 63 1 4 5
2017 80240 Borredà 64 4 1 5
2017 80240 Borredà 65 1 1 2
2017 80240 Borredà 66 4 4 8
2017 80240 Borredà 67 2 1 3
2017 80240 Borredà 68 4 2 6
2017 80240 Borredà 69 2 0 2
2017 80240 Borredà 70 3 5 8
2017 80240 Borredà 71 5 1 6
2017 80240 Borredà 72 4 1 5
2017 80240 Borredà 73 2 6 8
2017 80240 Borredà 74 1 1 2
2017 80240 Borredà 75 5 2 7
2017 80240 Borredà 76 1 3 4
2017 80240 Borredà 77 2 4 6
2017 80240 Borredà 78 2 1 3
2017 80240 Borredà 79 1 3 4
2017 80240 Borredà 80 3 2 5
2017 80240 Borredà 81 2 0 2
2017 80240 Borredà 82 4 4 8
2017 80240 Borredà 83 3 2 5
2017 80240 Borredà 84 1 3 4
2017 80240 Borredà 85 3 1 4
2017 80240 Borredà 86 3 2 5
2017 80240 Borredà 87 0 1 1
2017 80240 Borredà 88 0 0 0
2017 80240 Borredà 89 0 1 1
2017 80240 Borredà 90 1 4 5
2017 80240 Borredà 91 0 2 2
2017 80240 Borredà 92 0 0 0
2017 80240 Borredà 93 0 1 1
2017 80240 Borredà 94 1 0 1
2017 80240 Borredà 95 0 0 0
2017 80240 Borredà 96 0 0 0
2017 80240 Borredà 97 0 2 2
2017 80240 Borredà 98 0 0 0
2017 80240 Borredà 99 0 0 0
2017 80240 Borredà 100 0 0 0
2017 80240 Borredà -1 267 213 480
2017 250595 Bossòst 0 1 5 6
2017 250595 Bossòst 1 7 6 13
2017 250595 Bossòst 2 4 5 9
2017 250595 Bossòst 3 7 6 13
2017 250595 Bossòst 4 7 4 11
2017 250595 Bossòst 5 4 7 11
2017 250595 Bossòst 6 4 2 6
2017 250595 Bossòst 7 9 7 16
2017 250595 Bossòst 8 4 5 9
2017 250595 Bossòst 9 1 10 11
2017 250595 Bossòst 10 2 9 11
2017 250595 Bossòst 11 9 1 10
2017 250595 Bossòst 12 9 5 14
2017 250595 Bossòst 13 8 2 10
2017 250595 Bossòst 14 6 10 16
2017 250595 Bossòst 15 6 3 9
2017 250595 Bossòst 16 4 5 9
2017 250595 Bossòst 17 3 3 6
2017 250595 Bossòst 18 5 6 11
2017 250595 Bossòst 19 4 4 8
2017 250595 Bossòst 20 5 5 10
2017 250595 Bossòst 21 4 7 11
2017 250595 Bossòst 22 5 4 9
2017 250595 Bossòst 23 4 6 10
2017 250595 Bossòst 24 6 5 11
2017 250595 Bossòst 25 5 7 12
2017 250595 Bossòst 26 8 11 19
2017 250595 Bossòst 27 7 3 10
2017 250595 Bossòst 28 7 6 13
2017 250595 Bossòst 29 5 6 11
2017 250595 Bossòst 30 12 9 21
2017 250595 Bossòst 31 8 6 14
2017 250595 Bossòst 32 8 4 12
2017 250595 Bossòst 33 8 5 13
2017 250595 Bossòst 34 9 10 19
2017 250595 Bossòst 35 8 11 19
2017 250595 Bossòst 36 8 9 17
2017 250595 Bossòst 37 13 11 24
2017 250595 Bossòst 38 12 11 23
2017 250595 Bossòst 39 12 10 22
2017 250595 Bossòst 40 15 10 25
2017 250595 Bossòst 41 4 11 15
2017 250595 Bossòst 42 9 10 19
2017 250595 Bossòst 43 7 7 14
2017 250595 Bossòst 44 7 7 14
2017 250595 Bossòst 45 7 8 15
2017 250595 Bossòst 46 7 6 13
2017 250595 Bossòst 47 5 9 14
2017 250595 Bossòst 48 11 10 21
2017 250595 Bossòst 49 10 10 20
2017 250595 Bossòst 50 8 9 17
2017 250595 Bossòst 51 12 19 31
2017 250595 Bossòst 52 10 6 16
2017 250595 Bossòst 53 10 5 15
2017 250595 Bossòst 54 7 5 12
2017 250595 Bossòst 55 8 9 17
2017 250595 Bossòst 56 10 11 21
2017 250595 Bossòst 57 8 9 17
2017 250595 Bossòst 58 13 12 25
2017 250595 Bossòst 59 6 7 13
2017 250595 Bossòst 60 12 9 21
2017 250595 Bossòst 61 6 6 12
2017 250595 Bossòst 62 2 8 10
2017 250595 Bossòst 63 3 4 7
2017 250595 Bossòst 64 6 4 10
2017 250595 Bossòst 65 5 7 12
2017 250595 Bossòst 66 2 6 8
2017 250595 Bossòst 67 3 1 4
2017 250595 Bossòst 68 3 9 12
2017 250595 Bossòst 69 5 4 9
2017 250595 Bossòst 70 5 5 10
2017 250595 Bossòst 71 6 4 10
2017 250595 Bossòst 72 4 5 9
2017 250595 Bossòst 73 4 3 7
2017 250595 Bossòst 74 6 4 10
2017 250595 Bossòst 75 0 3 3
2017 250595 Bossòst 76 3 4 7
2017 250595 Bossòst 77 3 3 6
2017 250595 Bossòst 78 3 2 5
2017 250595 Bossòst 79 2 4 6
2017 250595 Bossòst 80 6 3 9
2017 250595 Bossòst 81 0 5 5
2017 250595 Bossòst 82 2 6 8
2017 250595 Bossòst 83 4 6 10
2017 250595 Bossòst 84 3 3 6
2017 250595 Bossòst 85 1 2 3
2017 250595 Bossòst 86 4 2 6
2017 250595 Bossòst 87 2 7 9
2017 250595 Bossòst 88 1 3 4
2017 250595 Bossòst 89 1 2 3
2017 250595 Bossòst 90 2 0 2
2017 250595 Bossòst 91 1 1 2
2017 250595 Bossòst 92 2 2 4
2017 250595 Bossòst 93 0 1 1
2017 250595 Bossòst 94 1 0 1
2017 250595 Bossòst 95 1 2 3
2017 250595 Bossòst 96 0 0 0
2017 250595 Bossòst 97 0 0 0
2017 250595 Bossòst 98 0 0 0
2017 250595 Bossòst 99 0 1 1
2017 250595 Bossòst 100 0 2 2
2017 250595 Bossòst -1 546 574 1120
2017 430326 Bot 0 1 2 3
2017 430326 Bot 1 1 4 5
2017 430326 Bot 2 1 1 2
2017 430326 Bot 3 0 0 0
2017 430326 Bot 4 7 2 9
2017 430326 Bot 5 0 1 1
2017 430326 Bot 6 2 2 4
2017 430326 Bot 7 5 3 8
2017 430326 Bot 8 2 1 3
2017 430326 Bot 9 1 0 1
2017 430326 Bot 10 0 0 0
2017 430326 Bot 11 2 1 3
2017 430326 Bot 12 0 2 2
2017 430326 Bot 13 7 4 11
2017 430326 Bot 14 1 3 4
2017 430326 Bot 15 1 1 2
2017 430326 Bot 16 4 3 7
2017 430326 Bot 17 4 2 6
2017 430326 Bot 18 2 3 5
2017 430326 Bot 19 2 1 3
2017 430326 Bot 20 3 1 4
2017 430326 Bot 21 1 1 2
2017 430326 Bot 22 0 1 1
2017 430326 Bot 23 3 2 5
2017 430326 Bot 24 1 1 2
2017 430326 Bot 25 0 4 4
2017 430326 Bot 26 2 5 7
2017 430326 Bot 27 4 1 5
2017 430326 Bot 28 3 1 4
2017 430326 Bot 29 0 6 6
2017 430326 Bot 30 1 1 2
2017 430326 Bot 31 5 7 12
2017 430326 Bot 32 3 1 4
2017 430326 Bot 33 4 0 4
2017 430326 Bot 34 2 5 7
2017 430326 Bot 35 6 2 8
2017 430326 Bot 36 5 2 7
2017 430326 Bot 37 3 3 6
2017 430326 Bot 38 2 4 6
2017 430326 Bot 39 3 3 6
2017 430326 Bot 40 6 2 8
2017 430326 Bot 41 3 2 5
2017 430326 Bot 42 5 2 7
2017 430326 Bot 43 5 2 7
2017 430326 Bot 44 4 2 6
2017 430326 Bot 45 4 7 11
2017 430326 Bot 46 5 6 11
2017 430326 Bot 47 4 4 8
2017 430326 Bot 48 6 2 8
2017 430326 Bot 49 3 2 5
2017 430326 Bot 50 3 4 7
2017 430326 Bot 51 2 4 6
2017 430326 Bot 52 5 4 9
2017 430326 Bot 53 1 5 6
2017 430326 Bot 54 6 2 8
2017 430326 Bot 55 5 5 10
2017 430326 Bot 56 9 2 11
2017 430326 Bot 57 1 6 7
2017 430326 Bot 58 2 5 7
2017 430326 Bot 59 5 4 9
2017 430326 Bot 60 4 4 8
2017 430326 Bot 61 5 5 10
2017 430326 Bot 62 4 2 6
2017 430326 Bot 63 4 5 9
2017 430326 Bot 64 4 3 7
2017 430326 Bot 65 7 7 14
2017 430326 Bot 66 6 2 8
2017 430326 Bot 67 7 9 16
2017 430326 Bot 68 6 5 11
2017 430326 Bot 69 3 3 6
2017 430326 Bot 70 5 12 17
2017 430326 Bot 71 5 3 8
2017 430326 Bot 72 3 3 6
2017 430326 Bot 73 4 5 9
2017 430326 Bot 74 2 1 3
2017 430326 Bot 75 7 2 9
2017 430326 Bot 76 4 7 11
2017 430326 Bot 77 0 2 2
2017 430326 Bot 78 4 3 7
2017 430326 Bot 79 3 9 12
2017 430326 Bot 80 5 8 13
2017 430326 Bot 81 5 1 6
2017 430326 Bot 82 5 1 6
2017 430326 Bot 83 3 7 10
2017 430326 Bot 84 4 5 9
2017 430326 Bot 85 2 2 4
2017 430326 Bot 86 3 7 10
2017 430326 Bot 87 2 6 8
2017 430326 Bot 88 3 1 4
2017 430326 Bot 89 2 1 3
2017 430326 Bot 90 0 4 4
2017 430326 Bot 91 3 3 6
2017 430326 Bot 92 0 1 1
2017 430326 Bot 93 1 0 1
2017 430326 Bot 94 0 1 1
2017 430326 Bot 95 3 1 4
2017 430326 Bot 96 0 1 1
2017 430326 Bot 97 0 0 0
2017 430326 Bot 98 0 1 1
2017 430326 Bot 99 0 0 0
2017 430326 Bot 100 0 1 1
2017 430326 Bot -1 306 303 609
2017 430332 Botarell 0 3 4 7
2017 430332 Botarell 1 6 5 11
2017 430332 Botarell 2 8 8 16
2017 430332 Botarell 3 7 6 13
2017 430332 Botarell 4 10 7 17
2017 430332 Botarell 5 5 5 10
2017 430332 Botarell 6 7 10 17
2017 430332 Botarell 7 6 4 10
2017 430332 Botarell 8 6 7 13
2017 430332 Botarell 9 9 9 18
2017 430332 Botarell 10 6 8 14
2017 430332 Botarell 11 4 5 9
2017 430332 Botarell 12 9 12 21
2017 430332 Botarell 13 5 7 12
2017 430332 Botarell 14 5 2 7
2017 430332 Botarell 15 11 6 17
2017 430332 Botarell 16 7 5 12
2017 430332 Botarell 17 6 7 13
2017 430332 Botarell 18 6 4 10
2017 430332 Botarell 19 6 5 11
2017 430332 Botarell 20 6 5 11
2017 430332 Botarell 21 7 3 10
2017 430332 Botarell 22 4 4 8
2017 430332 Botarell 23 3 3 6
2017 430332 Botarell 24 6 3 9
2017 430332 Botarell 25 2 7 9
2017 430332 Botarell 26 4 4 8
2017 430332 Botarell 27 3 5 8
2017 430332 Botarell 28 9 0 9
